url,name,activity,Beam,Business Address,Call sign,Carrying capacity (t),Company,Depth,Engine power (HP),Fish hold volume (m3),Fish hold volume confirmation date,Flag,Gear,Gross tonnage,IATTC Vessel Number,IMONO,Length,Managing Company,Managing Company Address,Notes,Port of registration,Previous Flag,Previous name,Registration number,Shipyard,Year built
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3859&Lang=en,Doña Tula,Authorized to fishActive,9.33,Km 10.5 Vía a la CostaGuayaquilEcuador,HC4170,398,"Pacific Tuna, S.A.",6.8,1500,603,28 Apr 2005,Ecuador,Purse seine,696,3859,7114927,48,NA,NA,NA,Guayaquil,Canada - Change to Ecuador notified on 1 Mar 1999 (recorded on 1 Mar 1999)  - Vessel name at time of change:  Arctic Harvester,Arctic Harvester - Change to Doña Tula notified on 1 Mar 1999 (recorded on 1 Mar 1999)  - Flag at time of change: Canada,P-00-00822,NA,1971
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3862&Lang=en,Albacora Uno,Authorized to fishActive,16.2,Recinto interior zona francaEdificio Melka 1° PlantaOficina 1 y 211011 CádizSpain,EAMB,2000,"Albacora, S.A.",9.7,6000,2835,28 Apr 2005,EU (Spain),Purse seine,3584,3862,9127435,105,"Albacora, S.A.",Recinto interior zona francaEdificio Melka 1° PlantaOficina 1 y 211011 CádizSpain,NA,Sta. Eugenia de Riveira,NA,NA,VI-5-1-96,H. J. Barreras,1995
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3865&Lang=en,María Beatriz,Authorized to fishActive,10.97,"Boulevard Teniente Azueta No. 130-12Recinto PortuarioEnsenada, B.C. México",NA,750,"Pesquera Marbea, S.A. de C.V.",5.18,NA,829,1 Jan 2017,Mexico,Purse seine,596,3865,7032064,48.15,NA,NA,NA,Ensenada,United States - Change to Mexico notified on 3 Apr 1993 (recorded on 3 Apr 1993)  - Vessel name at time of change:  Cheryl Marie,Juliana Maria - Change to María Beatriz notified on 26 May 2003 (recorded on 2 Jun 2003)  - Flag at time of change: Mexico,NA,Tacoma Boat Works,1969
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3868&Lang=en,Malula,Authorized to fishActive,11,"Urbanización Río GrandeAv. SamborondónSolar A-2 (junto a la garita principal)Samborondón, Ecuador",HC3098,680,"Anilisa, S.A.",5.38,3075,849,1 Jan 2017,Ecuador,Purse seine,1000,3868,8212972,55.17,NA,NA,NA,Guayaquil,Colombia - Change to Ecuador notified on 12 May 1997 (recorded on 12 May 1997)  - Vessel name at time of change:  Malula,Don Fausto - Change to Malula notified on 17 Feb 1997 (recorded on 17 Feb 1997)  - Flag at time of change: Colombia,P-00-00787,Industrias Navales del Pacífico,1989
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3874&Lang=en,Yelisava,Authorized to fishActive,10.36,Kilometro 5 1/2 via MantaRocafuerteMantaEcuador,HC4054,600,"Pesdel, S.A.",4.26,2875,855,1 Jan 2017,Ecuador,Purse seine,606,3874,6928577,46.32,NA,NA,NA,Manta,Vanuatu - Change to Ecuador notified on 25 Mar 1998 (recorded on 25 Mar 1998)  - Vessel name at time of change:  Yelisava,Sea Hunter - Change to Yelisava notified on 28 Oct 1990 (recorded on 28 Oct 1990)  - Flag at time of change: United States,P-00-00809,J.M. Martinac Shipbuilding,1969
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3883&Lang=en,Medjugorje,Authorized to fishActive,11.1,Av. Juan Tanca Marengo y Av. José OrrantiaEdif. Executive CenterOf. 709 piso 7GuayaquilEcuador,HC2559,717,"Pesquera Jadran, S.A.",5.45,2200,843,8 Aug 2013,Ecuador,Purse seine,1050,3883,7363059,60.28,NA,NA,NA,Manta,EU (Spain) - Change to Ecuador notified on 27 Dec 1978 (recorded on 27 Dec 1978)  - Vessel name at time of change:  Isabel Dos,Isabel Dos - Change to Medjugorje notified on 1 Feb 1997 (recorded on 1 Feb 1997)  - Flag at time of change: Ecuador,P-04-00006,"Marítima de Axpe, S.A.",1974
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3892&Lang=en,Panchito L.,Authorized to fishActive,11,La Puntilla Urb. Rio GrandeAv Samborondón Solar A-2Junto a la Garita PrincipalGuayaquilEcuador,HC4227,680,Fideicomiso Mercantil De Garantía MAGRISACORP,7.94,3070,786,28 Apr 2005,Ecuador,Purse seine,1003,3892,8212984,55.16,"Servigrup, S.A.",Urbanización Río GrandeAv. Samborondón Km 0.5Solar A-2 (Junto a la Garita Principal)SamborondónEcuador,NA,Guayaquil,Unknown - Change to Ecuador notified on 27 Jan 2002 (recorded on 27 Jan 2002)  - Vessel name at time of change:  Don Tampirio,Mandy - Change to Panchito L. notified on 23 Nov 2007 (recorded on 25 Mar 2008)  - Flag at time of change: Ecuador,P-00-00878,Astilleros Unidos de Guaymas S.A.,1982
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3898&Lang=en,Don Walter,Authorized to fishActive,11.58,Km 7 1/2 Vía a Daule en FehierroGuayaquilEcuador,HC2379,742,"Senzer, S.A.",5.48,3600,971,3 Dec 2014,Ecuador,Purse seine,1133,3898,7360277,62.78,NA,NA,NA,Guayaquil,NA,Patricia - Change to Don Walter effective on 11 Oct 2018 (recorded on 12 Dec 2018)  - Flag at time of change: Ecuador,P-00-00766,SICCNA,1978
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3904&Lang=en,Azteca 7,Authorized to fishActive,13.1,"Av. Puerto de Mazatlan 406 Interior FCol. Alfredo V. Bonfil82050 Mazatlán,  SinaloaMéxico",XCAP2,1202,"Pesca Azteca, S.A. de C. V.",6.25,4000,1520,28 Apr 2005,Mexico,Purse seine,1830,3904,8111362,70.71,NA,NA,NA,Ensenada,United States - Change to Mexico notified on 30 Dec 1996 (recorded on 30 Dec 1996)  - Vessel name at time of change:  Marisa Z,Marisa Z - Change to Azteca 7 notified on 30 Dec 1996 (recorded on 30 Dec 1996)  - Flag at time of change: United States,2503036233-6,Bel-Air Shipyard,1982
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3907&Lang=en,Gold Tuna,Authorized to fishActive,10.91,Cdla. Las AcaciasCalle 17  N° 36-13 y Ave. 37MantaEcuador,HC4206,604,"Geopaxi, S.A.",8.46,2575,845,24 May 2018,Ecuador,Purse seine,1111,3907,6718300,56.35,NA,NA,NA,Manta,United States - Change to Ecuador notified on 17 Jun 1999 (recorded on 17 Jun 1999)  - Vessel name at time of change:  Mary Lyn,Reina Del Mar - Change to Gold Tuna effective on 15 Sep 2014 (recorded on 15 Jul 2015)  - Flag at time of change: Ecuador,P-04-00657,Tacoma Boat Works,1967
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3913&Lang=en,Nataly,Authorized to fishActive,12.9,Km 7 1/2 Vía a Daule en FehierroGuayaquilEcuador,HC2886,1080,"Senzer, S.A.",8.9,3600,1257,5 Sep 2014,Ecuador,Purse seine,1226,3913,8113401,69.66,NA,NA,NA,Guayaquil,Vanuatu - Change to Ecuador notified on 3 Aug 1994 (recorded on 3 Aug 1994)  - Vessel name at time of change:  Maria Francisca,Mariella - Change to Nataly effective on 11 Oct 2018 (recorded on 18 Dec 2018)  - Flag at time of change: Ecuador,P-00-00759,Campanella Cantieri Navali,1984
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3916&Lang=en,Azteca 9,Authorized to fishActive,10.97,"Av. Puerto de Mazatlan 406 Interior FCol. Alfredo V. Bonfil82050 Mazatlán,  SinaloaMéxico",XCCZ,680,"Pesca Azteca, S.A. de C. V.",5.48,3070,806,28 Apr 2005,Mexico,Purse seine,1002,3916,8102309,55.16,NA,NA,NA,Ensenada,NA,Atun IX - Change to Azteca 9 notified on 12 Nov 1994 (recorded on 12 Nov 1994)  - Flag at time of change: Mexico,00042960,Industrias Navales del Pacífico,1985
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3919&Lang=en,Tunamar,Authorized to fishActive,13.5,NA,HO3419,1089,America Tower I Corporación,6.3,5000,1402,25 Mar 2009,Ecuador,Purse seine,1098,3919,7409138,76.75,NA,NA,This vessel has been chartered with a temporary transfer of capacity from Panama (1402 m3).,NA,Panama - Change to Ecuador notified on 19 Dec 2013 (recorded on 23 Dec 2013)  - Vessel name at time of change:  Tunamar,Haladeiro - Change to Tunamar notified on 25 Mar 2009 (recorded on 3 Apr 2009)  - Flag at time of change: EU (Spain),32589-PEXT-1,Empresa Nacional Bazan,1970
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3922&Lang=en,Victoria,Authorized to fishActive,11.98,Boulevard Gustavo Diaz Ordaz No. 11Boulevard del BosqueTapachula ChiapasMéxico,NA,906,"Pesca Chiapas, S.A. de C.V.",6.7,NA,1160,6 Jun 2005,Mexico,Purse seine,1418,3922,6711687,60.96,NA,NA,NA,Puerto Chiapas,Cayman Islands - Change to Mexico notified on 20 Aug 1982 (recorded on 20 Aug 1982)  - Vessel name at time of change:  Maria Rosana,Maria Rosana - Change to Victoria notified on 13 May 2014 (recorded on 16 May 2014)  - Flag at time of change: Mexico,0701B12333-6,Canadian Vickers Shipyard,1973
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3928&Lang=en,Mazatun,Authorized to fishActive,13.1,"Av. Puerto de Mazatlan 406 Interior FCol. Alfredo V. Bonfil82050 Mazatlán,  SinaloaMéxico",NA,1134,"Pesca Azteca, S.A. de C. V.",5.79,3600,1480,28 Apr 2005,Mexico,Purse seine,NA,3928,8125129,71.01,NA,NA,NA,NA,NA,Mariano Otero - Change to Mazatun notified on 2 Jun 2001 (recorded on 2 Jun 2001)  - Flag at time of change: Mexico,NA,Astilleros del Cadaqua S.A.,1982
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3934&Lang=en,Cartadedeces,Authorized to fishActive,10.97,"Calzada San Bartolo Naucalpan #360Arg. Poniente Del. Miguel HidalgoEnsenada, B.C. 22890México",XCCB,650,"Hersea, S.A. de C.V.",5.48,NA,702,6 Jun 2005,Mexico,Purse seine,912,3934,7515341,55.16,NA,NA,NA,Ensenada,NA,NA,NA,Industrias Navales del Pacífico,1977
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3937&Lang=en,Yolanda L,Authorized to fishActive,11.58,"Urbanización Río GrandeAv. SamborondónSolar A-2 (junto a la garita principal)Samborondón, Ecuador",NA,1041,"Industrias y Frigoríficos Pesqueros (INFRIPESCA),",5.79,3600,1168,1 Jan 2017,Ecuador,Purse seine,1375,3937,7407958,62.48,NA,NA,NA,NA,United States - Change to Ecuador notified on 13 Sep 1997 (recorded on 13 Sep 1997)  - Vessel name at time of change:  Jeanette,Jeanette - Change to Yolanda L notified on 13 Sep 1997 (recorded on 13 Sep 1997)  - Flag at time of change: United States,P-00-00805,Campbells Industries,1974
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3940&Lang=en,Madeira,Authorized to fishActive,10.97,"Calle Puerto Madero #1205Col. Alfredo V. BonfilC.P. 82050 Mazatlán, SinaloaMéxico",NA,540,"MT Pesca Industrial, S.A. de C.V.",5.5,3070,780,16 Dec 2011,Mexico,Purse seine,1004,3940,7018991,49.34,NA,NA,NA,Mazatlan,NA,Neptuno - Change to Madeira notified on 16 Dec 2011 (recorded on 20 Dec 2011)  - Flag at time of change: Mexico,2503335633-5,Maritima de Musel,1970
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3943&Lang=en,Tunapesca,Authorized to fishActive,12.19,Zona procesadora de CorozalEdificio 374 CorozalPanamá,HOUA,1080,"Pescatun Panamá, S.A.",4.87,3600,1161,28 Apr 2005,Panama,Purse seine,1375,3943,7395375,59.74,NA,NA,NA,NA,Ecuador - Change to Panama notified on 22 Nov 2004 (recorded on 30 Nov 2004)  - Vessel name at time of change:  Pescatun,Pescatun - Change to Tunapesca notified on 2 Jun 2008 (recorded on 3 Jun 2008)  - Flag at time of change: Panama,32702-PEXT-2,Campbells Industries,1973
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3952&Lang=en,Sansun Ranger,Authorized to fishActive,10.97,Av. 2 entre calles 11 y 12Edificio Banco del Pichincha #11-55Piso 9 no. Oficina 901Casilla 13-05-233MantaEcuador,NA,992,"Delipesca, S.A.",5.18,NA,1033,28 Apr 2005,Ecuador,Purse seine,1577,3952,7120201,65.14,NA,NA,NA,Manta,Vanuatu - Change to Ecuador notified on 13 Jan 1996 (recorded on 13 Jan 1996)  - Vessel name at time of change:  Sun Ranger,Samsun Ranger - Change to Sansun Ranger notified on 13 Sep 2011 (recorded on 13 Sep 2011)  - Flag at time of change: Ecuador,P-04-00522,San Diego Marine,1971
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3955&Lang=en,Lizi,Authorized to fishActive,12.07,Kilometro 5 1/2 via MantaRocafuerteMantaEcuador,HC4053,877,"Pesdel, S.A.",4.95,3750,1038,28 Apr 2005,Ecuador,Purse seine,1154,3955,7366738,65,NA,NA,NA,Manta,Belize - Change to Ecuador notified on 26 Apr 1997 (recorded on 26 Apr 1997)  - Vessel name at time of change:  Lizi,Osprey - Change to Lizi notified on 26 Feb 1997 (recorded on 26 Feb 1997)  - Flag at time of change: United States,P-00-00788,Campbells Industries,1973
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3958&Lang=en,Azteca 1,Authorized to fishActive,12.19,"Av. Puerto de Mazatlan 406 Interior FCol. Alfredo V. Bonfil82050 Mazatlán,  SinaloaMéxico",XCZT,1090,"Pesca Azteca, S.A. de C. V.",4.87,3600,1147,28 Apr 2005,Mexico,Purse seine,899,3958,7806300,59.74,NA,NA,NA,Ensenada,NA,NA,00042226,Campbells Industries,1980
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3961&Lang=en,Drennec,Authorized to fishActive,12.49,Avenida Carlos Luis Plaza Dañín S/N Avenida Democracia (Ciudadela Atarazana)Junto Al Bolocentro2000 GuayaquilEcuador,HC4042,1062,"Negocios Industriales Real NIRSA, S.A.",7.92,4000,1915,28 Apr 2005,Ecuador,Purse seine,1366,3961,8111453,70.4,"Negocios Industriales Real (NIRSA), S.A.",Avenida Carlos Luis Plaza Dañín S/N Avenida Democracia (Ciudadela Atarazana)Junto Al Bolocentro2000 GuayaquilEcuador,NA,Guayaquil,NA,NA,P-00-00794,Ateliers et Chantiers delaManche,1982
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3964&Lang=en,Maria Isabel C,Authorized to fishActive,12.19,Bocagrande Cr 3 #6A-100Edificio Torre EmpresarialProtección Of 10-01CartagenaColombia,HJCW,1060,Lannister Investment Group Incorporation,5.89,3600,1193,17 Jun 2005,Colombia,Purse seine,1428,3964,7303982,59.86,NA,NA,NA,Cartagena,Bolivia - Change to Colombia notified on 17 Dec 2004 (recorded on 21 Jan 2005)  - Vessel name at time of change:  Gold Coast,Gold Coast - Change to Maria Isabel C notified on 2 Jun 2008 (recorded on 3 Jun 2008)  - Flag at time of change: Colombia,MC-05-551,Campbells Industries,1973
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3967&Lang=en,El Tití I,Authorized to fishActive,12.19,"Emilio Barragán 1010Col. Montuosa C.P. 82030 Mazatlán, SinaloaMexico",XCMZ,1089,"Pesca Industrial Atunera de Altura, S.A. de C.V.",5.79,3600,1159,7 Mar 2007,Mexico,Purse seine,1280,3967,8102880,61.79,NA,"Av. Cruz Lizarraga1000 Int. 307 TelleriaMazatlán, SinaloaMexico",NA,Mazatlan,NA,Chac Mool - Change to El Tití I notified on 21 Feb 2017 (recorded on 22 Feb 2017)  - Flag at time of change: Mexico,250332633-3,Campbells Industries,1981
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3970&Lang=en,Capt. Joe Jorge,Authorized to fishActive,11.92,"Ave. Manuel María De Ycaza y Calle 51Area Bancaria Edificio Magna CorpPiso 5, Oficina No. 501PanamáRepublic of Panamá",H6A-3PJ,1073,"Pesquera Garces Jorge, S. de R. L.",6.2,3600,1198,28 Apr 2005,Nicaragua,Purse seine,1342,3970,7124996,56.9,Sardinha Cileu Management,"2811 Nimitz Blvd. Ste. DSan Diego, CA 92106United States",NA,Corinto,Vanuatu - Change to Nicaragua notified on 19 Aug 2010 (recorded on 19 Aug 2010)  - Vessel name at time of change:  Capt. Joe Jorge,Pamela Ann - Change to Capt. Joe Jorge notified on 31 May 2002 (recorded on 4 Jun 2002)  - Flag at time of change: Nicaragua,12,Campbells Industries,1972
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3979&Lang=en,Rossana L,Authorized to fishActive,10.97,"Cdla. Vieja KennedyCalle 7a oeste #126 y calle GGuayaquil, Ecuador",V3KK,680,"Delfitec, S.A.",7.92,2875,809,1 Jan 2017,Ecuador,Purse seine,1001,3979,7930735,55.16,NA,NA,NA,NA,Belize - Change to Ecuador effective on 12 Mar 2003 (recorded on 19 Mar 2003)  - Vessel name at time of change:  Atun IV,Atun IV - Change to Rossana L notified on 28 Nov 2003 (recorded on 4 Dec 2003)  - Flag at time of change: Ecuador,P-00-00839,Astilleros Unidos de Guaymas S.A.,1981
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3982&Lang=en,Jaguar,Authorized to fishActive,10.97,Boulevard Gustavo Diaz Ordaz No. 11Boulevard del BosqueTapachula ChiapasMéxico,NA,680,"Pesca Chiapas, S.A. de C.V.",5.17,NA,1062,1 Sep 2005,Mexico,Purse seine,1013,3982,7930759,50.35,NA,NA,NA,Puerto Chiapas,NA,Atun VI - Change to Jaguar notified on 13 May 2014 (recorded on 16 May 2014)  - Flag at time of change: Mexico,0701B12233-6,Industrias Navales del Pacífico,1982
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3988&Lang=en,Azteca 8,Authorized to fishActive,13.71,"Av. Puerto de Mazatlan 406 Interior FCol. Alfredo V. Bonfil82050 Mazatlán,  SinaloaMéxico",XCTQ,1089,"Pesca Azteca, S.A. de C. V.",9.14,4000,1358,28 Apr 2005,Mexico,Purse seine,1512,3988,8107658,60.96,NA,NA,NA,Ensenada,NA,Teruel - Change to Azteca 8 notified on 11 Dec 1993 (recorded on 11 Dec 1993)  - Flag at time of change: Mexico,00045930,Astilleros del Cadaqua S.A.,1985
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3994&Lang=en,María Luisa,Authorized to fishActive,12.8,"Calle Central Oriente No. 5Parque IndustrialFrancisco Ramírez Villarreal28219 Manzanillo, ColimaMéxico",NA,1089,"Martuna, S.A. de C.V.",5.79,NA,1260,6 Jun 2005,Mexico,Purse seine,1174,3994,8102385,71.01,NA,NA,NA,Ensenada,NA,Convemar - Change to María Luisa notified on 22 Apr 1998 (recorded on 22 Apr 1998)  - Flag at time of change: Mexico,NA,Alvarado,1984
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=3997&Lang=en,Tiuna,Authorized to fishActive,12.19,P.O. Box 0843-2762Republic de Panamá,HO2865,1089,"Augusta Fishery Corporation (Tiuna), Ltd.",7.92,3600,1202,9 Dec 2009,Panama,Purse seine,1329,3997,8102892,67.66,NA,NA,NA,Port Vila,Vanuatu - Change to Panama notified on 9 Aug 2002 (recorded on 10 Sep 2002)  - Vessel name at time of change:  Tiuna,Tunamar - Change to Tiuna notified on 14 Feb 1987 (recorded on 14 Feb 1987)  - Flag at time of change: EU (Portugal),606,Campbells Industries,1981
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4000&Lang=en,Monte Cristi,Authorized to fishActive,10.05,"Apartado 13054881Manta, Ecuador",HC2353,329,Inepaca,4.57,NA,456,23 Mar 2007,Ecuador,Purse seine,745,4000,7415462,39.31,NA,NA,NA,Manta,NA,NA,P-00-00556,Tradeco,1978
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4003&Lang=en,Bonnie,Authorized to fishActive,12.95,"Calzada San Bartolo Naucalpan #360Arg. Poniente Del. Miguel HidalgoEnsenada, B.C. 22890México",XCCM,1022,"Hersea, S.A. de C.V.",8.22,NA,1312,28 Apr 2005,Mexico,Purse seine,1552,4003,8124060,61.32,NA,NA,NA,Ensenada,United States - Change to Mexico notified on 31 May 2001 (recorded on 31 May 2001)  - Vessel name at time of change:  Bonnie,NA,NA,Sociedad Esercizio Cantiere,1982
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4006&Lang=en,Monteneme,Authorized to fishActive,11.11,Km 8.5 Vía MantaMontecristiEcuador,HC4655,580,"Ideal, Cia. Ltda.",5.35,2000,908,28 Apr 2005,Ecuador,Purse seine,980,4006,7043972,51.08,NA,NA,908 m3 of well volume with which this vessel is operating has been temporally conceded by Costa Rica.,Manta,El Salvador - Change to Ecuador notified on 13 Dec 2004 (recorded on 15 Dec 2004)  - Vessel name at time of change:  Monteneme,NA,P-04-00773,NA,1973
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4009&Lang=en,Martina C,Authorized to fishActive,12.8,Kilometro 5 1/2 via MantaRocafuerteMantaEcuador,HC4229,961,"Pesdel, S.A.",6.09,3600,1265,1 Jan 2017,Ecuador,Purse seine,1492,4009,7396836,67.05,NA,NA,NA,Manta,EU (Spain) - Change to Ecuador notified on 21 May 1998 (recorded on 21 May 1998)  - Vessel name at time of change:  Isabel Cinco,Elizabeth Cinco - Change to Martina C notified on 19 Jan 2012 (recorded on 19 Jan 2012)  - Flag at time of change: Ecuador,P-04-00591,Astilleros del Cadaqua S.A.,1975
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4012&Lang=en,Azteca 2,Authorized to fishActive,12.8,"Av. Puerto de Mazatlan 406 Interior FCol. Alfredo V. Bonfil82050 Mazatlán,  SinaloaMéxico",XCZD,1097,"Pesca Azteca, S.A. de C. V.",4.57,3600,1304,28 Apr 2005,Mexico,Purse seine,1056,4012,8003228,61.26,NA,NA,NA,Ensenada,NA,NA,00042234,J.M. Martinac Shipbuilding,1980
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4015&Lang=en,Nair II,Authorized to fishActive,11.58,"Parque Industrial Fondeport Fancisco I Madero S/NPuerto ChiapasMazatlan, SinaloaMexico",NA,1089,"Agropesca Del Fuerte, S.A. de C.V.",5.48,NA,1161,15 May 2006,Mexico,Purse seine,1175,4015,8102347,72.84,NA,NA,NA,Ensenada,NA,Loreana - Change to Nair II notified on 27 Oct 1994 (recorded on 27 Oct 1994)  - Flag at time of change: Mexico,NA,Astilleros Marinos,1983
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4018&Lang=en,Nair,Authorized to fishActive,12.49,"Parque Industrial Fondeport Fancisco I Madero S/NPuerto ChiapasMazatlan, SinaloaMexico",NA,1199,"Agropesca Del Fuerte, S.A. de C.V.",5.79,NA,1398,1 Sep 2005,Mexico,Purse seine,1051,4018,7435280,71.93,NA,NA,NA,Ensenada,Panama - Change to Mexico notified on 5 Mar 1981 (recorded on 5 Mar 1981)  - Vessel name at time of change:  Chiriqui I,Chiriqui I - Change to Nair notified on 5 Mar 1981 (recorded on 5 Mar 1981)  - Flag at time of change: Panama,NA,Campbells Industries,1975
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4021&Lang=en,Maria Veronica,Authorized to fishActive,13.1,"Calle Central Oriente #5Parque IndustrialFrancisco Ramírez Villareal28219 Manzanillo, ColimaMéxico",NA,1089,"Maratún, S.A. de C.V.",5.48,NA,1416,28 Apr 2005,Mexico,Purse seine,1127,4021,8030075,71.01,NA,NA,NA,Ensenada,NA,NA,NA,"Marítima de Axpe, S.A.",1982
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4027&Lang=en,Arkos I Chiapas,Authorized to fishActive,12.19,"Calzada San Bartolo Naucalpan #360Arg. Poniente Del. Miguel HidalgoEnsenada, B.C. 22890México",NA,1270,"Hersea, S.A. de C.V.",5.79,NA,1348,28 Apr 2005,Mexico,Purse seine,1050,4027,7433816,79.55,NA,NA,NA,Ensenada,Panama - Change to Mexico notified on 31 Aug 1981 (recorded on 31 Aug 1981)  - Vessel name at time of change:  Portobello,Arkos I - Change to Arkos I Chiapas notified on 29 Mar 2001 (recorded on 29 Mar 2001)  - Flag at time of change: Mexico,463PEX,Campbells Industries,1974
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4030&Lang=en,Cap. Berny B.,Authorized to fishActive,11.58,"Km 4 y medio via MantaPortoviejo al Lado De Gasolinera PrimaxMontecristi, Ecuador",HC4116,953,Buehs Bowen Daniel Roberto,5.79,3070,1269,28 Apr 2005,Ecuador,Purse seine,1514,4030,7826702,65.1,NA,NA,NA,Manta,Honduras - Change to Ecuador notified on 23 Dec 1997 (recorded on 23 Dec 1997)  - Vessel name at time of change:  Teguise,Teguise - Change to Cap. Berny B. notified on 23 Dec 1997 (recorded on 23 Dec 1997)  - Flag at time of change: Honduras,P-04-00584,"Astilleros Luzuriaga, S.A.",1980
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4033&Lang=en,Templario I,Authorized to fishActive,12.8,NA,HO-4221,1148,"Tuna Liner Corporation, C.A.",5.58,NA,1363,27 Jul 2007,Panama,Purse seine,1245,4033,8003216,65.26,NA,NA,NA,Panama,Venezuela - Change to Panama notified on 31 Oct 2005 (recorded on 8 Nov 2005)  - Vessel name at time of change:  Templario,Templario - Change to Templario I notified on 31 Oct 2005 (recorded on 8 Nov 2005)  - Flag at time of change: Venezuela,33878-PEXT,J.M. Martinac Shipbuilding,1980
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4036&Lang=en,Azteca 5,Authorized to fishActive,12.9,"Av. Puerto de Mazatlan 406 Interior FCol. Alfredo V. Bonfil82050 Mazatlán,  SinaloaMéxico",XCHW,1043,"Pesca Azteca, S.A. de C. V.",8.4,3600,1273,28 Apr 2005,Mexico,Purse seine,1633,4036,8113413,69.24,NA,NA,NA,Ensenada,NA,Roberto Luis - Change to Azteca 5 notified on 15 Nov 1993 (recorded on 15 Nov 1993)  - Flag at time of change: Mexico,00043422,Campanella Cantieri Navali,1985
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4039&Lang=en,Via Simoun,Authorized to fishActive,12.8,Avenida Carlos Luis Plaza Dañín S/N Avenida Democracia (Ciudadela Atarazana)Junto Al Bolocentro2000 GuayaquilEcuador,HC2913,974,"Negocios Industriales Real NIRSA, S.A.",8.53,4000,1363,24 Nov 2009,Ecuador,Purse seine,1560,4039,7809285,68.88,"Negocios Industriales Real (NIRSA), S.A.",Avenida Carlos Luis Plaza Dañín S/N Avenida Democracia (Ciudadela Atarazana)Junto Al Bolocentro2000 GuayaquilEcuador,NA,Guayaquil,Liberia - Change to Ecuador notified on 14 May 1996 (recorded on 14 May 1996)  - Vessel name at time of change:  Via Simoun,NA,P-00-00782,Ateliers et Chantiers delaManche,1980
https://www.iattc.org/VesselRegister/VesselDetails.aspx?VesNo=4042&Lang=en,Rocio,Authorized to fishActive,12.6,"Barrio La EnsenaditaCalle 4 S/N Detras Casa Cuna Aroca, PazEcuador",HC4045,1139,Pesquera Rocio S.A.,8.2,2600,1403,29 Dec 2016,Ecuador,Purse seine,1583,4042,7367495,71.5,NA,NA,NA,Manta,United States - Change to Ecuador notified on 8 Oct 1997 (recorded on 8 Oct 1997)  - Vessel name at time of change:  Yolanda Z,Yolanda Z - Change to Rocio notified on 8 Oct 1997 (recorded on 8 Oct 1997)  - Flag at time of change: United States,P-04-00576,Tacoma Boat Works,1974
